wordle_dict,V1,V2,V3,V4,V5,p 7,s 7,p 8,s 8,p 9,s 9,p 10,s 10,p 11,s 11,sumf,sum_uniqs,unique,score,rank,UxSUxSF,rank2
verra,v,e,r,r,a,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,9.23527597903176,6.410730804810361,5.542707369719396,6.410730804810361,5.242059821153253,9.23527597903176,34.43570767807585,26.987357385137216,4,137.7428307123034,10216,3717.3149996733864,9090
verry,v,e,r,r,y,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,9.23527597903176,6.410730804810361,5.542707369719396,6.410730804810361,10.029293863706444,3.1976564909034844,39.222941720629045,20.94973789700894,4,156.89176688251618,8701,3286.8413943873416,9961
verst,v,e,r,s,t,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,9.23527597903176,6.410730804810361,3.9777983348751156,10.275979031760716,5.604378661732963,5.080172679617638,33.233117483811284,33.10823311748381,5,166.1655874190564,7844,5501.449004373756,5635
verts,v,e,r,t,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,9.23527597903176,6.410730804810361,6.922602528522972,5.080172679617638,30.511871723712613,10.275979031760716,61.08541473943879,33.10823311748381,5,305.4270736971939,1150,10112.150756357607,971
vertu,v,e,r,t,u,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,9.23527597903176,6.410730804810361,6.922602528522972,5.080172679617638,0.5164970706136294,3.8714153561517115,31.09004008633981,26.70366944187481,5,155.45020043169905,8822,4151.090767001276,8154
vespa,v,e,s,p,a,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,4.108849830403947,10.275979031760716,3.2223250077089114,3.112858464384829,5.242059821153253,9.23527597903176,26.988899167437555,33.9654640764724,5,134.9444958371878,10442,4583.452425675681,7345
vesta,v,e,s,t,a,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,4.108849830403947,10.275979031760716,6.922602528522972,5.080172679617638,5.242059821153253,9.23527597903176,30.689176688251617,35.93277829170521,5,153.44588344125808,9002,5513.736909469567,5615
vests,v,e,s,t,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,4.108849830403947,10.275979031760716,6.922602528522972,5.080172679617638,30.511871723712613,10.275979031760716,55.958988590810975,26.69750231267345,4,223.8359543632439,4302,5975.860909272173,4842
vetch,v,e,t,c,h,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,4.748689485044712,5.080172679617638,3.1683626271970398,3.1267345050878816,2.8522972556275055,2.713536848596978,25.185013876040703,22.261794634597592,5,125.92506938020351,11044.5,2803.318033889544,10908
vexed,v,e,x,e,d,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,1.0252852297255628,0.44403330249768735,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,39.72402096823928,15.567375886524822,4,158.89608387295712,8511.5,2473.5950645470984,11508
vexer,v,e,x,e,r,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,1.0252852297255628,0.44403330249768735,17.9386370644465,10.271353684859697,5.188097440641382,6.410730804810361,38.56768424298489,18.196114708603144,4,154.27073697193956,8924,2807.1280261221564,10901
vexes,v,e,x,e,s,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,1.0252852297255628,0.44403330249768735,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,63.89145852605612,22.0613629355535,4,255.56583410422448,2833,5638.130620100753,5401
vexil,v,e,x,i,l,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,1.0252852297255628,0.44403330249768735,6.7838421214924445,5.795559666975024,3.669441874807277,5.197348134443416,25.894233734196728,22.778291705211224,5,129.47116867098364,10826,2949.1320474022696,10654
vezir,v,e,z,i,r,1.8655565834104226,1.0699969164353993,12.550107924761022,10.271353684859697,1.0946654332408263,0.6691335183472094,6.7838421214924445,5.795559666975024,5.188097440641382,6.410730804810361,27.482269503546096,24.21677459142769,5,137.4113475177305,10241,3327.659629141216,9889
vials,v,i,a,l,s,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,9.528214616096207,9.23527597903176,5.943570767807586,5.197348134443416,30.511871723712613,10.275979031760716,58.51063829787234,31.574159728646315,5,292.5531914893617,1564,9237.12119721036,1447
viand,v,i,a,n,d,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,9.528214616096207,9.23527597903176,6.074622263336417,4.551341350601295,6.344434165895775,3.781991982732038,34.47425223558434,24.434165895775518,5,172.3712611779217,7339,4211.747991285389,8047
vibes,v,i,b,e,s,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,2.582485353068147,2.5084798026518653,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,63.559975331483194,29.921369102682704,5,317.79987665741595,805,9509.007410253582,1283
vibex,v,i,b,e,x,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,2.582485353068147,2.5084798026518653,17.9386370644465,10.271353684859697,0.5396238051187172,0.44403330249768735,33.5877274128893,20.089423373419674,5,167.9386370644465,7695,3373.790380742735,9792
vibey,v,i,b,e,y,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,2.582485353068147,2.5084798026518653,17.9386370644465,10.271353684859697,10.029293863706444,3.1976564909034844,43.07739747147703,22.84304656182547,5,215.38698735738512,4723.5,4920.094981016063,6721
viced,v,i,c,e,d,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,3.0218933086648163,3.1267345050878816,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,39.831945729263026,24.04563675609004,5,199.15972864631513,5539,4788.922491470754,6973
vices,v,i,c,e,s,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,3.0218933086648163,3.1267345050878816,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,63.999383287079866,30.53962380511872,5,319.9969164353993,740,9772.585446735107,1134
vichy,v,i,c,h,y,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,3.0218933086648163,3.1267345050878816,1.8115942028985508,2.713536848596978,10.029293863706444,3.1976564909034844,27.38976256552575,15.903484427998766,5,136.94881282762876,10272.5,2177.9633122371115,11972
viers,v,i,e,r,s,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,6.799259944495837,10.271353684859697,5.542707369719396,6.410730804810361,30.511871723712613,10.275979031760716,55.38082022818378,33.8236201048412,5,276.9041011409189,2082.5,9365.899122462966,1359
views,v,i,e,w,s,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,6.799259944495837,10.271353684859697,0.9867406722170828,1.6019118100524206,30.511871723712613,10.275979031760716,50.82485353068147,29.01480111008326,5,254.12426765340737,2889,7373.36508320918,3028
viewy,v,i,e,w,y,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,6.799259944495837,10.271353684859697,0.9867406722170828,1.6019118100524206,10.029293863706444,3.1976564909034844,30.342275670675303,21.936478569226026,5,151.71137835337652,9152.5,3328.013399956585,9887
vifda,v,i,f,d,a,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,1.3721862473018809,1.719087264878199,3.630897317298797,3.781991982732038,5.242059821153253,9.23527597903176,22.77212457600987,21.60191181005242,5,113.86062288004935,11693.5,2459.607134092463,11532
viffs,v,i,f,f,s,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,1.3721862473018809,1.719087264878199,1.7961763798951587,1.719087264878199,30.511871723712613,10.275979031760716,46.20721554116559,18.860622880049338,4,184.82886216466235,6421.5,3485.987466636316,9567
vigas,v,i,g,a,s,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,2.80604378661733,2.534690101757632,8.279370952821461,9.23527597903176,30.511871723712613,10.275979031760716,54.124267653407344,28.91150169596053,5,270.6213382670367,2305,7824.069280270541,2580
vigia,v,i,g,i,a,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,2.80604378661733,2.534690101757632,6.7838421214924445,5.795559666975024,5.242059821153253,9.23527597903176,27.358926919518964,18.635522664199815,4,109.43570767807586,11916.5,2039.3916107075283,12153
vilde,v,i,l,d,e,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,6.537156953438175,5.197348134443416,3.630897317298797,3.781991982732038,11.732963305581253,10.271353684859697,34.42799876657416,26.116250385445575,5,172.1399938328708,7355,4495.6511802883115,7511
viler,v,i,l,e,r,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,6.537156953438175,5.197348134443416,17.9386370644465,10.271353684859697,5.188097440641382,6.410730804810361,42.19087264878199,28.744989207523897,5,210.95436324390994,4930,6063.880894726267,4711
villi,v,i,l,l,i,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,6.537156953438175,5.197348134443416,5.943570767807586,5.197348134443416,2.158495220474869,5.795559666975024,27.166204131976567,12.06290471785384,3,81.4986123959297,12727,983.1099959694019,12911
vills,v,i,l,l,s,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,6.537156953438175,5.197348134443416,5.943570767807586,5.197348134443416,30.511871723712613,10.275979031760716,55.51958063521431,22.338883749614556,4,222.07832254085724,4386,4960.981830549616,6619
vimen,v,i,m,e,n,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,3.939253777366636,3.046561825470244,17.9386370644465,10.271353684859697,4.085723095898859,4.551341350601295,38.49059512796793,24.73481344434166,5,192.45297563983965,5940,4760.288449259863,7027
vinal,v,i,n,a,l,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,7.431390687634906,4.551341350601295,8.279370952821461,9.23527597903176,3.669441874807277,5.197348134443416,31.90718470551958,25.849522047486893,5,159.5359235275979,8448,4123.927372592824,8213
vinas,v,i,n,a,s,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,7.431390687634906,4.551341350601295,8.279370952821461,9.23527597903176,30.511871723712613,10.275979031760716,58.749614554424916,30.928152944804197,5,293.7480727721246,1519,9085.085321937742,1549
vinca,v,i,n,c,a,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,7.431390687634906,4.551341350601295,3.1683626271970398,3.1267345050878816,5.242059821153253,9.23527597903176,28.368794326241137,23.77890841813136,5,141.84397163120568,9914.5,3372.894811082462,9797
vined,v,i,n,e,d,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,7.431390687634906,4.551341350601295,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,44.24144310823312,25.470243601603453,5,221.2072155411656,4430,5634.201666265889,5411
viner,v,i,n,e,r,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,7.431390687634906,4.551341350601295,17.9386370644465,10.271353684859697,5.188097440641382,6.410730804810361,43.08510638297872,28.098982423681775,5,215.4255319148936,4720.5,6053.238234888893,4727
vines,v,i,n,e,s,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,7.431390687634906,4.551341350601295,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,68.40888066604995,31.964230650632132,5,342.0444033302498,342.5,10933.186200805949,618
vinew,v,i,n,e,w,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,7.431390687634906,4.551341350601295,17.9386370644465,10.271353684859697,0.4933703361085414,1.6019118100524206,38.390379278445884,23.290163428923837,5,191.95189639222943,5977,4470.591037466879,7563
vinic,v,i,n,i,c,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,7.431390687634906,4.551341350601295,6.7838421214924445,5.795559666975024,0.979031760715387,3.1267345050878816,27.721245760098675,14.5436324390996,4,110.8849830403947,11837,1612.6704363552933,12589
vinos,v,i,n,o,s,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,7.431390687634906,4.551341350601295,5.38082022818378,6.842429848905334,30.511871723712613,10.275979031760716,55.851063829787236,28.535306814677767,5,279.25531914893617,1987,7968.636211545653,2444
vints,v,i,n,t,s,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,7.431390687634906,4.551341350601295,6.922602528522972,5.080172679617638,30.511871723712613,10.275979031760716,57.39284613012643,26.773049645390074,5,286.96423065063215,1733.5,7682.907593660542,2712
viold,v,i,o,l,d,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,7.654949121184089,6.842429848905334,5.943570767807586,5.197348134443416,6.344434165895775,3.781991982732038,32.46993524514339,22.68732654949121,5,162.34967622571696,8193.5,3683.2801197370104,9162
viols,v,i,o,l,s,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,7.654949121184089,6.842429848905334,5.943570767807586,5.197348134443416,30.511871723712613,10.275979031760716,56.63737280296022,29.18131359851989,5,283.18686401480113,1863.5,8263.764685797318,2180
vired,v,i,r,e,d,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,9.23527597903176,6.410730804810361,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,46.04532839962997,27.32963305581252,5,230.22664199814986,3973,6292.009645481351,4384
vireo,v,i,r,e,o,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,9.23527597903176,6.410730804810361,17.9386370644465,10.271353684859697,2.998766574159729,6.842429848905334,42.69966080789393,30.390070921985814,5,213.49830403946964,4811,6488.2286014831725,4081
vires,v,i,r,e,s,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,9.23527597903176,6.410730804810361,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,70.2127659574468,33.8236201048412,5,351.063829787234,271,11874.249611274037,359
virga,v,i,r,g,a,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,9.23527597903176,6.410730804810361,3.260869565217391,2.534690101757632,5.242059821153253,9.23527597903176,30.265186555658342,25.046253469010175,5,151.3259327782917,9184,3790.147668799489,8911
virge,v,i,r,g,e,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,9.23527597903176,6.410730804810361,3.260869565217391,2.534690101757632,11.732963305581253,10.271353684859697,36.75609004008634,26.082331174838114,5,183.78045020043172,6508.5,4793.422565588503,6965
virid,v,i,r,i,d,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,9.23527597903176,6.410730804810361,6.7838421214924445,5.795559666975024,6.344434165895775,3.781991982732038,34.89053345667592,17.05827937095282,4,139.56213382670367,10090,2380.689868422216,11679
virls,v,i,r,l,s,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,9.23527597903176,6.410730804810361,5.943570767807586,5.197348134443416,30.511871723712613,10.275979031760716,58.217699660807895,28.749614554424916,5,291.0884983040395,1609,8368.682127467506,2086
virtu,v,i,r,t,u,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,9.23527597903176,6.410730804810361,6.922602528522972,5.080172679617638,0.5164970706136294,3.8714153561517115,29.2013567684243,22.227875423990135,5,146.0067838421215,9591,3245.420602300132,10054
visas,v,i,s,a,s,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,4.108849830403947,10.275979031760716,8.279370952821461,9.23527597903176,30.511871723712613,10.275979031760716,55.427073697193954,26.3768115942029,4,221.70829478877582,4405,5847.957920515536,5029
vised,v,i,s,e,d,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,4.108849830403947,10.275979031760716,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,40.91890225100216,31.194881282762875,5,204.5945112550108,5244,6382.301489704954,4243
